INFO : 2015-04-20 11:50:23,040  started to run with arguments['G:\\RevenueAssurance\\Monitoring\\Croatia\\CommentGatherer\\getComments.py']
INFO : 2015-04-20 11:50:23,285 adding to list  ../../../Monitoring\Netherlands\0420_0000_RA_NL_MOB_Postpaid_SV_2015_04.xlsm
INFO : 2015-04-20 11:50:23,286 adding to list  ../../../Monitoring\Netherlands\0420_0918_RA_NL_MOB_Prepaid_2015_04.xlsm
INFO : 2015-04-20 11:50:23,286 adding to list  ../../../Monitoring\Netherlands\0420_1405_RA_NL_MOB_Postpaid_CBS_2015_04.xlsm
INFO : 2015-04-20 11:50:23,288 adding to list  ../../../Monitoring\Netherlands\updating_RA_NL_MOB_Postpaid_SV_2015_04.xlsm
INFO : 2015-04-20 11:50:23,288 adding to list  ../../../Monitoring\Netherlands\~$0420_0000_RA_NL_MOB_Postpaid_SV_2015_04.xlsm
INFO : 2015-04-20 11:50:23,289 adding to list  ../../../Monitoring\Netherlands\~$0420_0918_RA_NL_MOB_Prepaid_2015_04.xlsm
INFO : 2015-04-20 11:50:23,289 adding to list  ../../../Monitoring\Netherlands\~$updating_RA_NL_MOB_Postpaid_SV_2015_04.xlsm
DEBUG : 2015-04-20 11:50:23,289 trying to open file ../../../Monitoring\Netherlands\0420_0000_RA_NL_MOB_Postpaid_SV_2015_04.xlsm
DEBUG : 2015-04-20 11:50:26,403 file opened successfully
DEBUG : 2015-04-20 11:50:26,707 trying to open file ../../../Monitoring\Netherlands\0420_0918_RA_NL_MOB_Prepaid_2015_04.xlsm
DEBUG : 2015-04-20 11:50:28,207 file opened successfully
DEBUG : 2015-04-20 11:50:30,075 trying to open file ../../../Monitoring\Netherlands\0420_1405_RA_NL_MOB_Postpaid_CBS_2015_04.xlsm
DEBUG : 2015-04-20 11:50:37,266 file opened successfully
DEBUG : 2015-04-20 11:50:37,390 trying to open file ../../../Monitoring\Netherlands\updating_RA_NL_MOB_Postpaid_SV_2015_04.xlsm
DEBUG : 2015-04-20 11:50:40,463 file opened successfully
DEBUG : 2015-04-20 11:50:40,601 trying to open file ../../../Monitoring\Netherlands\~$0420_0000_RA_NL_MOB_Postpaid_SV_2015_04.xlsm
WARNING : 2015-04-20 11:50:40,604 cannot open and search file with excel
DEBUG : 2015-04-20 11:50:40,773 trying to open file ../../../Monitoring\Netherlands\~$0420_0918_RA_NL_MOB_Prepaid_2015_04.xlsm
WARNING : 2015-04-20 11:50:40,775 cannot open and search file with excel
DEBUG : 2015-04-20 11:50:40,997 trying to open file ../../../Monitoring\Netherlands\~$updating_RA_NL_MOB_Postpaid_SV_2015_04.xlsm
WARNING : 2015-04-20 11:50:41,000 cannot open and search file with excel
INFO : 2015-05-18 14:16:45,242  started to run with arguments['G:\\RevenueAssurance\\Monitoring\\Croatia\\CommentGatherer\\getComments.py']
INFO : 2015-05-18 14:16:45,467 adding to list  ../../../Monitoring\LT Monitoring\0510_1010_RA_LT_Monitoring_by Hours.xlsm
INFO : 2015-05-18 14:16:45,467 adding to list  ../../../Monitoring\LT Monitoring\0518_0959_RA_LT_Prepaid_Monitoring.xlsm
INFO : 2015-05-18 14:16:45,467 adding to list  ../../../Monitoring\LT Monitoring\0518_1007_RA_LT_PostpaidSV_Monitoring.xlsm
INFO : 2015-05-18 14:16:45,471 adding to list  ../../../Monitoring\LV Monitoring\0518_1010_RA_LV_MOB_PrepaidMonitoring.xlsm
INFO : 2015-05-18 14:16:45,471 adding to list  ../../../Monitoring\LV Monitoring\0518_1017_RA_LV_MOB_PostpaidMonitoring.xlsm
INFO : 2015-05-18 14:16:45,476 adding to list  ../../../KPI Reports\Draft\Fixed\AU\0518_0826_RA_AU_FIX_2015_05.xlsm
INFO : 2015-05-18 14:16:45,484 adding to list  ../../../KPI Reports\Draft\Mobile\HR\2015_05\RA_HR_MOB_Postpaid_2015_05.xlsm
INFO : 2015-05-18 14:16:45,486 adding to list  ../../../KPI Reports\Draft\Mobile\HR\2015_05\RA_HR_MOB_Prepaid_2015_05.xlsm
INFO : 2015-05-18 14:16:45,490 adding to list  ../../../KPI Reports\Draft\Mobile\NO\May 2015\RA_NO_MOB_Postpaid_2015_05.xlsm
INFO : 2015-05-18 14:16:45,493 adding to list  ../../../Monitoring\Netherlands\0427_1022_RA_NL_MOB_Postpaid_SV_2015_04 - Copy.xlsm
INFO : 2015-05-18 14:16:45,494 adding to list  ../../../Monitoring\Netherlands\0515_0847_RA_NL_MOB_Prepaid_2015_05.xlsm
INFO : 2015-05-18 14:16:45,494 adding to list  ../../../Monitoring\Netherlands\0518_1244_RA_NL_MOB_Postpaid_CBS_2015_05.xlsm
INFO : 2015-05-18 14:16:45,496 adding to list  ../../../Monitoring\Netherlands\RA_NL_MOB_Postpaid_BUS_2015_05.xlsm
INFO : 2015-05-18 14:16:45,496 adding to list  ../../../Monitoring\Netherlands\RA_NL_MOB_Postpaid_SV_2015_04.xlsm
INFO : 2015-05-18 14:16:45,496 adding to list  ../../../Monitoring\Netherlands\~$0420_0918_RA_NL_MOB_Prepaid_2015_04.xlsm
INFO : 2015-05-18 14:16:45,496 adding to list  ../../../Monitoring\Netherlands\~$0518_1244_RA_NL_MOB_Postpaid_CBS_2015_05.xlsm
INFO : 2015-05-18 14:16:45,497 adding to list  ../../../Monitoring\Netherlands\~$RA_NL_MOB_Postpaid_SV_2015_04.xlsm
INFO : 2015-05-18 14:16:45,497 adding to list  ../../../Monitoring\Netherlands\~$updating_RA_NL_MOB_Postpaid_SV_2015_04.xlsm
INFO : 2015-05-18 14:16:45,502 adding to list  ../../../KPI Reports\Draft\Mobile\EE\May_2015\RA_EE_MOB_Postpaid_2015_05.xlsm
INFO : 2015-05-18 14:16:45,503 adding to list  ../../../KPI Reports\Draft\Mobile\EE\May_2015\RA_EE_MOB_Prepaid_2015_05.xlsm
INFO : 2015-05-18 14:16:45,506 adding to list  ../../../KPI Reports\Draft\Mobile\KZH\May 2015\RA_KZ_MOB_Monitoring_2015_05.xlsm
INFO : 2015-05-18 14:16:45,506 adding to list  ../../../KPI Reports\Draft\Mobile\KZH\May 2015\~$RA_KZ_MOB_Monitoring_2015_05.xlsm
INFO : 2015-05-18 14:16:45,510 adding to list  ../../../Monitoring\Sweden\0518_0834_RA_SE_MOB_Prepaid_2015_05.xlsm
INFO : 2015-05-18 14:16:45,512 adding to list  ../../../Monitoring\Sweden\0518_0844_RA_SE_MOB_PostpaidCABS_2015_05.xlsm
INFO : 2015-05-18 14:16:45,512 adding to list  ../../../Monitoring\Sweden\0518_0916_RA_SE_MOB_PostpaidSV_2015_05.xlsm
INFO : 2015-05-18 14:16:45,513 adding to list  ../../../Monitoring\Sweden\~$0518_0834_RA_SE_MOB_Prepaid_2015_05.xlsm
INFO : 2015-05-18 14:16:45,532 adding to list  ../../../Monitoring\Netherlands\Hourly\0513_0918_RA_NL_Postpaid_GPRS_Hourly_MAY_2015.xlsm
INFO : 2015-05-18 14:16:45,533 adding to list  ../../../Monitoring\Netherlands\Hourly\0513_1147_RA_NL_CBS_PostPaid_Hourly_Trend_MAY_2015.xlsm
INFO : 2015-05-18 14:16:45,533 adding to list  ../../../Monitoring\Netherlands\Hourly\0515_0849_RA_NL_SV_PostPaid_Hourly_Trend_MAY_2015.xlsm
INFO : 2015-05-18 14:16:45,535 adding to list  ../../../Monitoring\Netherlands\Hourly\0515_0850_RA_NL_MOB_Prepaid_Traffic_By_Hour_MAY_2015.xlsm
DEBUG : 2015-05-18 14:16:45,536 trying to open file ../../../Monitoring\LT Monitoring\0510_1010_RA_LT_Monitoring_by Hours.xlsm
DEBUG : 2015-05-18 14:16:46,177 file opened successfully
DEBUG : 2015-05-18 14:16:46,177 trying to open file ../../../Monitoring\LT Monitoring\0518_0959_RA_LT_Prepaid_Monitoring.xlsm
DEBUG : 2015-05-18 14:16:47,211 file opened successfully
DEBUG : 2015-05-18 14:16:47,384 trying to open file ../../../Monitoring\LT Monitoring\0518_1007_RA_LT_PostpaidSV_Monitoring.xlsm
DEBUG : 2015-05-18 14:16:48,104 file opened successfully
DEBUG : 2015-05-18 14:16:48,188 trying to open file ../../../Monitoring\LV Monitoring\0518_1010_RA_LV_MOB_PrepaidMonitoring.xlsm
DEBUG : 2015-05-18 14:16:51,194 file opened successfully
DEBUG : 2015-05-18 14:16:51,542 trying to open file ../../../Monitoring\LV Monitoring\0518_1017_RA_LV_MOB_PostpaidMonitoring.xlsm
DEBUG : 2015-05-18 14:16:52,861 file opened successfully
DEBUG : 2015-05-18 14:16:53,217 trying to open file ../../../KPI Reports\Draft\Fixed\AU\0518_0826_RA_AU_FIX_2015_05.xlsm
DEBUG : 2015-05-18 14:16:55,615 file opened successfully
DEBUG : 2015-05-18 14:16:55,651 trying to open file ../../../KPI Reports\Draft\Mobile\HR\2015_05\RA_HR_MOB_Postpaid_2015_05.xlsm
DEBUG : 2015-05-18 14:17:02,273 file opened successfully
DEBUG : 2015-05-18 14:17:03,147 trying to open file ../../../KPI Reports\Draft\Mobile\HR\2015_05\RA_HR_MOB_Prepaid_2015_05.xlsm
DEBUG : 2015-05-18 14:17:04,845 file opened successfully
DEBUG : 2015-05-18 14:17:05,302 trying to open file ../../../KPI Reports\Draft\Mobile\NO\May 2015\RA_NO_MOB_Postpaid_2015_05.xlsm
DEBUG : 2015-05-18 14:17:08,536 file opened successfully
DEBUG : 2015-05-18 14:17:08,766 trying to open file ../../../Monitoring\Netherlands\0427_1022_RA_NL_MOB_Postpaid_SV_2015_04 - Copy.xlsm
DEBUG : 2015-05-18 14:17:12,865 file opened successfully
DEBUG : 2015-05-18 14:17:13,115 starting thread (client mode): 0x8639668L
INFO : 2015-05-18 14:17:13,140 Connected (version 2.0, client OpenSSH_4.3)
DEBUG : 2015-05-18 14:17:13,150 kex algos:[u'diffie-hellman-group-exchange-sha1', u'diffie-hellman-group14-sha1', u'diffie-hellman-group1-sha1'] server key:[u'ssh-rsa', u'ssh-dss'] client encrypt:[u'aes128-ctr', u'aes192-ctr', u'aes256-ctr', u'arcfour256', u'arcfour128', u'aes128-cbc', u'3des-cbc', u'blowfish-cbc', u'cast128-cbc', u'aes192-cbc', u'aes256-cbc', u'arcfour', u'rijndael-cbc@lysator.liu.se'] server encrypt:[u'aes128-ctr', u'aes192-ctr', u'aes256-ctr', u'arcfour256', u'arcfour128', u'aes128-cbc', u'3des-cbc', u'blowfish-cbc', u'cast128-cbc', u'aes192-cbc', u'aes256-cbc', u'arcfour', u'rijndael-cbc@lysator.liu.se'] client mac:[u'hmac-md5', u'hmac-sha1', u'hmac-ripemd160', u'hmac-ripemd160@openssh.com', u'hmac-sha1-96', u'hmac-md5-96'] server mac:[u'hmac-md5', u'hmac-sha1', u'hmac-ripemd160', u'hmac-ripemd160@openssh.com', u'hmac-sha1-96', u'hmac-md5-96'] client compress:[u'none', u'zlib@openssh.com'] server compress:[u'none', u'zlib@openssh.com'] client lang:[u''] server lang:[u''] kex follows?False
DEBUG : 2015-05-18 14:17:13,151 Ciphers agreed: local=aes128-ctr, remote=aes128-ctr
DEBUG : 2015-05-18 14:17:13,151 using kex diffie-hellman-group14-sha1; server key type ssh-rsa; cipher: local aes128-ctr, remote aes128-ctr; mac: local hmac-sha1, remote hmac-sha1; compression: local none, remote none
DEBUG : 2015-05-18 14:17:13,216 Switch to new keys ...
DEBUG : 2015-05-18 14:17:13,219 Adding ssh-rsa host key for 172.16.197.26: 032573f2538c0fabbd63a0dc9ba5d487
DEBUG : 2015-05-18 14:17:13,272 userauth is OK
INFO : 2015-05-18 14:17:13,286 Authentication (password) successful!
DEBUG : 2015-05-18 14:17:13,618 trying to open file ../../../Monitoring\Netherlands\0515_0847_RA_NL_MOB_Prepaid_2015_05.xlsm
DEBUG : 2015-05-18 14:17:15,635 file opened successfully
DEBUG : 2015-05-18 14:17:15,709 trying to open file ../../../Monitoring\Netherlands\0518_1244_RA_NL_MOB_Postpaid_CBS_2015_05.xlsm
DEBUG : 2015-05-18 14:17:23,799 file opened successfully
DEBUG : 2015-05-18 14:17:23,938 trying to open file ../../../Monitoring\Netherlands\RA_NL_MOB_Postpaid_BUS_2015_05.xlsm
DEBUG : 2015-05-18 14:17:26,750 file opened successfully
DEBUG : 2015-05-18 14:17:27,539 trying to open file ../../../Monitoring\Netherlands\RA_NL_MOB_Postpaid_SV_2015_04.xlsm
DEBUG : 2015-05-18 14:17:31,155 file opened successfully
DEBUG : 2015-05-18 14:17:31,161 trying to open file ../../../Monitoring\Netherlands\~$0420_0918_RA_NL_MOB_Prepaid_2015_04.xlsm
WARNING : 2015-05-18 14:17:31,180 cannot open and search file with excel
DEBUG : 2015-05-18 14:17:31,191 trying to open file ../../../Monitoring\Netherlands\~$0518_1244_RA_NL_MOB_Postpaid_CBS_2015_05.xlsm
WARNING : 2015-05-18 14:17:31,194 cannot open and search file with excel
DEBUG : 2015-05-18 14:17:31,203 trying to open file ../../../Monitoring\Netherlands\~$RA_NL_MOB_Postpaid_SV_2015_04.xlsm
WARNING : 2015-05-18 14:17:31,204 cannot open and search file with excel
DEBUG : 2015-05-18 14:17:31,217 trying to open file ../../../Monitoring\Netherlands\~$updating_RA_NL_MOB_Postpaid_SV_2015_04.xlsm
WARNING : 2015-05-18 14:17:31,221 cannot open and search file with excel
DEBUG : 2015-05-18 14:17:31,233 trying to open file ../../../KPI Reports\Draft\Mobile\EE\May_2015\RA_EE_MOB_Postpaid_2015_05.xlsm
DEBUG : 2015-05-18 14:17:34,440 file opened successfully
DEBUG : 2015-05-18 14:17:35,019 trying to open file ../../../KPI Reports\Draft\Mobile\EE\May_2015\RA_EE_MOB_Prepaid_2015_05.xlsm
DEBUG : 2015-05-18 14:17:51,232 file opened successfully
DEBUG : 2015-05-18 14:17:51,533 trying to open file ../../../KPI Reports\Draft\Mobile\KZH\May 2015\RA_KZ_MOB_Monitoring_2015_05.xlsm
DEBUG : 2015-05-18 14:17:52,506 file opened successfully
DEBUG : 2015-05-18 14:17:52,516 trying to open file ../../../KPI Reports\Draft\Mobile\KZH\May 2015\~$RA_KZ_MOB_Monitoring_2015_05.xlsm
WARNING : 2015-05-18 14:17:52,517 cannot open and search file with excel
DEBUG : 2015-05-18 14:17:52,535 trying to open file ../../../Monitoring\Sweden\0518_0834_RA_SE_MOB_Prepaid_2015_05.xlsm
DEBUG : 2015-05-18 14:17:53,765 file opened successfully
DEBUG : 2015-05-18 14:17:53,938 trying to open file ../../../Monitoring\Sweden\0518_0844_RA_SE_MOB_PostpaidCABS_2015_05.xlsm
DEBUG : 2015-05-18 14:17:55,313 file opened successfully
DEBUG : 2015-05-18 14:17:55,601 trying to open file ../../../Monitoring\Sweden\0518_0916_RA_SE_MOB_PostpaidSV_2015_05.xlsm
DEBUG : 2015-05-18 14:18:03,575 file opened successfully
DEBUG : 2015-05-18 14:18:03,704 EOF in transport thread
DEBUG : 2015-05-18 14:18:03,720 starting thread (client mode): 0x4f93eb8L
INFO : 2015-05-18 14:18:03,739 Connected (version 2.0, client OpenSSH_4.3)
DEBUG : 2015-05-18 14:18:03,749 kex algos:[u'diffie-hellman-group-exchange-sha1', u'diffie-hellman-group14-sha1', u'diffie-hellman-group1-sha1'] server key:[u'ssh-rsa', u'ssh-dss'] client encrypt:[u'aes128-ctr', u'aes192-ctr', u'aes256-ctr', u'arcfour256', u'arcfour128', u'aes128-cbc', u'3des-cbc', u'blowfish-cbc', u'cast128-cbc', u'aes192-cbc', u'aes256-cbc', u'arcfour', u'rijndael-cbc@lysator.liu.se'] server encrypt:[u'aes128-ctr', u'aes192-ctr', u'aes256-ctr', u'arcfour256', u'arcfour128', u'aes128-cbc', u'3des-cbc', u'blowfish-cbc', u'cast128-cbc', u'aes192-cbc', u'aes256-cbc', u'arcfour', u'rijndael-cbc@lysator.liu.se'] client mac:[u'hmac-md5', u'hmac-sha1', u'hmac-ripemd160', u'hmac-ripemd160@openssh.com', u'hmac-sha1-96', u'hmac-md5-96'] server mac:[u'hmac-md5', u'hmac-sha1', u'hmac-ripemd160', u'hmac-ripemd160@openssh.com', u'hmac-sha1-96', u'hmac-md5-96'] client compress:[u'none', u'zlib@openssh.com'] server compress:[u'none', u'zlib@openssh.com'] client lang:[u''] server lang:[u''] kex follows?False
DEBUG : 2015-05-18 14:18:03,750 Ciphers agreed: local=aes128-ctr, remote=aes128-ctr
DEBUG : 2015-05-18 14:18:03,750 using kex diffie-hellman-group14-sha1; server key type ssh-rsa; cipher: local aes128-ctr, remote aes128-ctr; mac: local hmac-sha1, remote hmac-sha1; compression: local none, remote none
DEBUG : 2015-05-18 14:18:03,815 Switch to new keys ...
DEBUG : 2015-05-18 14:18:03,819 Adding ssh-rsa host key for 172.16.197.26: 032573f2538c0fabbd63a0dc9ba5d487
DEBUG : 2015-05-18 14:18:03,871 userauth is OK
INFO : 2015-05-18 14:18:03,887 Authentication (password) successful!
DEBUG : 2015-05-18 14:18:04,048 trying to open file ../../../Monitoring\Sweden\~$0518_0834_RA_SE_MOB_Prepaid_2015_05.xlsm
WARNING : 2015-05-18 14:18:04,049 cannot open and search file with excel
DEBUG : 2015-05-18 14:18:04,187 EOF in transport thread
DEBUG : 2015-05-18 14:18:04,200 starting thread (client mode): 0x4f93cc0L
INFO : 2015-05-18 14:18:04,223 Connected (version 2.0, client OpenSSH_4.3)
DEBUG : 2015-05-18 14:18:04,233 kex algos:[u'diffie-hellman-group-exchange-sha1', u'diffie-hellman-group14-sha1', u'diffie-hellman-group1-sha1'] server key:[u'ssh-rsa', u'ssh-dss'] client encrypt:[u'aes128-ctr', u'aes192-ctr', u'aes256-ctr', u'arcfour256', u'arcfour128', u'aes128-cbc', u'3des-cbc', u'blowfish-cbc', u'cast128-cbc', u'aes192-cbc', u'aes256-cbc', u'arcfour', u'rijndael-cbc@lysator.liu.se'] server encrypt:[u'aes128-ctr', u'aes192-ctr', u'aes256-ctr', u'arcfour256', u'arcfour128', u'aes128-cbc', u'3des-cbc', u'blowfish-cbc', u'cast128-cbc', u'aes192-cbc', u'aes256-cbc', u'arcfour', u'rijndael-cbc@lysator.liu.se'] client mac:[u'hmac-md5', u'hmac-sha1', u'hmac-ripemd160', u'hmac-ripemd160@openssh.com', u'hmac-sha1-96', u'hmac-md5-96'] server mac:[u'hmac-md5', u'hmac-sha1', u'hmac-ripemd160', u'hmac-ripemd160@openssh.com', u'hmac-sha1-96', u'hmac-md5-96'] client compress:[u'none', u'zlib@openssh.com'] server compress:[u'none', u'zlib@openssh.com'] client lang:[u''] server lang:[u''] kex follows?False
DEBUG : 2015-05-18 14:18:04,234 Ciphers agreed: local=aes128-ctr, remote=aes128-ctr
DEBUG : 2015-05-18 14:18:04,234 using kex diffie-hellman-group14-sha1; server key type ssh-rsa; cipher: local aes128-ctr, remote aes128-ctr; mac: local hmac-sha1, remote hmac-sha1; compression: local none, remote none
DEBUG : 2015-05-18 14:18:04,283 Switch to new keys ...
DEBUG : 2015-05-18 14:18:04,299 Adding ssh-rsa host key for 172.16.197.26: 032573f2538c0fabbd63a0dc9ba5d487
DEBUG : 2015-05-18 14:18:04,341 userauth is OK
INFO : 2015-05-18 14:18:04,355 Authentication (password) successful!
DEBUG : 2015-05-18 14:18:04,500 trying to open file ../../../Monitoring\Netherlands\Hourly\0513_0918_RA_NL_Postpaid_GPRS_Hourly_MAY_2015.xlsm
DEBUG : 2015-05-18 14:18:10,009 file opened successfully
DEBUG : 2015-05-18 14:18:10,069 trying to open file ../../../Monitoring\Netherlands\Hourly\0513_1147_RA_NL_CBS_PostPaid_Hourly_Trend_MAY_2015.xlsm
DEBUG : 2015-05-18 14:18:11,115 file opened successfully
DEBUG : 2015-05-18 14:18:11,151 trying to open file ../../../Monitoring\Netherlands\Hourly\0515_0849_RA_NL_SV_PostPaid_Hourly_Trend_MAY_2015.xlsm
DEBUG : 2015-05-18 14:18:11,571 file opened successfully
DEBUG : 2015-05-18 14:18:11,592 trying to open file ../../../Monitoring\Netherlands\Hourly\0515_0850_RA_NL_MOB_Prepaid_Traffic_By_Hour_MAY_2015.xlsm
DEBUG : 2015-05-18 14:18:12,908 file opened successfully
DEBUG : 2015-05-18 14:18:12,957 [chan 0] Max packet in: 32768 bytes
DEBUG : 2015-05-18 14:18:12,967 [chan 0] Max packet out: 32768 bytes
DEBUG : 2015-05-18 14:18:12,969 Secsh channel 0 opened.
DEBUG : 2015-05-18 14:18:12,983 [chan 0] Sesch channel 0 request ok
DEBUG : 2015-05-18 14:18:13,894 [chan 0] EOF received (0)
DEBUG : 2015-05-18 14:18:13,897 [chan 0] EOF sent (0)
INFO : 2015-05-18 14:20:56,253  started to run with arguments['G:\\RevenueAssurance\\Monitoring\\Croatia\\CommentGatherer\\getComments.py']
INFO : 2015-05-18 14:20:56,477 adding to list  ../../../Monitoring\LT Monitoring\0510_1010_RA_LT_Monitoring_by Hours.xlsm
INFO : 2015-05-18 14:20:56,479 adding to list  ../../../Monitoring\LT Monitoring\0518_0959_RA_LT_Prepaid_Monitoring.xlsm
INFO : 2015-05-18 14:20:56,480 adding to list  ../../../Monitoring\LT Monitoring\0518_1007_RA_LT_PostpaidSV_Monitoring.xlsm
INFO : 2015-05-18 14:20:56,489 adding to list  ../../../Monitoring\LV Monitoring\0518_1010_RA_LV_MOB_PrepaidMonitoring.xlsm
INFO : 2015-05-18 14:20:56,490 adding to list  ../../../Monitoring\LV Monitoring\0518_1017_RA_LV_MOB_PostpaidMonitoring.xlsm
INFO : 2015-05-18 14:20:56,497 adding to list  ../../../KPI Reports\Draft\Fixed\AU\0518_0826_RA_AU_FIX_2015_05.xlsm
INFO : 2015-05-18 14:20:56,506 adding to list  ../../../KPI Reports\Draft\Mobile\HR\2015_05\RA_HR_MOB_Postpaid_2015_05.xlsm
INFO : 2015-05-18 14:20:56,506 adding to list  ../../../KPI Reports\Draft\Mobile\HR\2015_05\RA_HR_MOB_Prepaid_2015_05.xlsm
INFO : 2015-05-18 14:20:56,515 adding to list  ../../../KPI Reports\Draft\Mobile\NO\May 2015\RA_NO_MOB_Postpaid_2015_05.xlsm
INFO : 2015-05-18 14:20:56,523 adding to list  ../../../Monitoring\Netherlands\0427_1022_RA_NL_MOB_Postpaid_SV_2015_04 - Copy.xlsm
INFO : 2015-05-18 14:20:56,523 adding to list  ../../../Monitoring\Netherlands\0515_0847_RA_NL_MOB_Prepaid_2015_05.xlsm
INFO : 2015-05-18 14:20:56,523 adding to list  ../../../Monitoring\Netherlands\0518_1244_RA_NL_MOB_Postpaid_CBS_2015_05.xlsm
INFO : 2015-05-18 14:20:56,525 adding to list  ../../../Monitoring\Netherlands\RA_NL_MOB_Postpaid_BUS_2015_05.xlsm
INFO : 2015-05-18 14:20:56,526 adding to list  ../../../Monitoring\Netherlands\RA_NL_MOB_Postpaid_SV_2015_04.xlsm
INFO : 2015-05-18 14:20:56,526 adding to list  ../../../Monitoring\Netherlands\~$0420_0918_RA_NL_MOB_Prepaid_2015_04.xlsm
INFO : 2015-05-18 14:20:56,528 adding to list  ../../../Monitoring\Netherlands\~$0518_1244_RA_NL_MOB_Postpaid_CBS_2015_05.xlsm
INFO : 2015-05-18 14:20:56,528 adding to list  ../../../Monitoring\Netherlands\~$RA_NL_MOB_Postpaid_SV_2015_04.xlsm
INFO : 2015-05-18 14:20:56,529 adding to list  ../../../Monitoring\Netherlands\~$updating_RA_NL_MOB_Postpaid_SV_2015_04.xlsm
INFO : 2015-05-18 14:20:56,536 adding to list  ../../../KPI Reports\Draft\Mobile\EE\May_2015\RA_EE_MOB_Postpaid_2015_05.xlsm
INFO : 2015-05-18 14:20:56,538 adding to list  ../../../KPI Reports\Draft\Mobile\EE\May_2015\RA_EE_MOB_Prepaid_2015_05.xlsm
INFO : 2015-05-18 14:20:56,546 adding to list  ../../../KPI Reports\Draft\Mobile\KZH\May 2015\RA_KZ_MOB_Monitoring_2015_05.xlsm
INFO : 2015-05-18 14:20:56,553 adding to list  ../../../Monitoring\Sweden\0518_0834_RA_SE_MOB_Prepaid_2015_05.xlsm
INFO : 2015-05-18 14:20:56,555 adding to list  ../../../Monitoring\Sweden\0518_0844_RA_SE_MOB_PostpaidCABS_2015_05.xlsm
INFO : 2015-05-18 14:20:56,555 adding to list  ../../../Monitoring\Sweden\0518_0916_RA_SE_MOB_PostpaidSV_2015_05.xlsm
INFO : 2015-05-18 14:20:56,555 adding to list  ../../../Monitoring\Sweden\~$0518_0834_RA_SE_MOB_Prepaid_2015_05.xlsm
INFO : 2015-05-18 14:20:56,571 adding to list  ../../../Monitoring\Netherlands\Hourly\0513_0918_RA_NL_Postpaid_GPRS_Hourly_MAY_2015.xlsm
INFO : 2015-05-18 14:20:56,572 adding to list  ../../../Monitoring\Netherlands\Hourly\0513_1147_RA_NL_CBS_PostPaid_Hourly_Trend_MAY_2015.xlsm
INFO : 2015-05-18 14:20:56,572 adding to list  ../../../Monitoring\Netherlands\Hourly\0515_0849_RA_NL_SV_PostPaid_Hourly_Trend_MAY_2015.xlsm
INFO : 2015-05-18 14:20:56,573 adding to list  ../../../Monitoring\Netherlands\Hourly\0515_0850_RA_NL_MOB_Prepaid_Traffic_By_Hour_MAY_2015.xlsm
DEBUG : 2015-05-18 14:20:56,575 trying to open file ../../../Monitoring\LT Monitoring\0510_1010_RA_LT_Monitoring_by Hours.xlsm
DEBUG : 2015-05-18 14:20:57,118 file opened successfully
DEBUG : 2015-05-18 14:20:57,119 trying to open file ../../../Monitoring\LT Monitoring\0518_0959_RA_LT_Prepaid_Monitoring.xlsm
DEBUG : 2015-05-18 14:20:58,118 file opened successfully
DEBUG : 2015-05-18 14:20:58,253 trying to open file ../../../Monitoring\LT Monitoring\0518_1007_RA_LT_PostpaidSV_Monitoring.xlsm
DEBUG : 2015-05-18 14:20:58,930 file opened successfully
DEBUG : 2015-05-18 14:20:59,007 trying to open file ../../../Monitoring\LV Monitoring\0518_1010_RA_LV_MOB_PrepaidMonitoring.xlsm
DEBUG : 2015-05-18 14:21:01,710 file opened successfully
DEBUG : 2015-05-18 14:21:02,046 trying to open file ../../../Monitoring\LV Monitoring\0518_1017_RA_LV_MOB_PostpaidMonitoring.xlsm
DEBUG : 2015-05-18 14:21:03,259 file opened successfully
DEBUG : 2015-05-18 14:21:03,589 trying to open file ../../../KPI Reports\Draft\Fixed\AU\0518_0826_RA_AU_FIX_2015_05.xlsm
DEBUG : 2015-05-18 14:21:05,823 file opened successfully
DEBUG : 2015-05-18 14:21:05,855 trying to open file ../../../KPI Reports\Draft\Mobile\HR\2015_05\RA_HR_MOB_Postpaid_2015_05.xlsm
DEBUG : 2015-05-18 14:21:12,039 file opened successfully
DEBUG : 2015-05-18 14:21:12,221 trying to open file ../../../KPI Reports\Draft\Mobile\HR\2015_05\RA_HR_MOB_Prepaid_2015_05.xlsm
DEBUG : 2015-05-18 14:21:13,816 file opened successfully
DEBUG : 2015-05-18 14:21:13,960 trying to open file ../../../KPI Reports\Draft\Mobile\NO\May 2015\RA_NO_MOB_Postpaid_2015_05.xlsm
DEBUG : 2015-05-18 14:21:17,012 file opened successfully
DEBUG : 2015-05-18 14:21:17,190 trying to open file ../../../Monitoring\Netherlands\0427_1022_RA_NL_MOB_Postpaid_SV_2015_04 - Copy.xlsm
DEBUG : 2015-05-18 14:21:20,898 file opened successfully
DEBUG : 2015-05-18 14:21:21,186 starting thread (client mode): 0x4c63080L
INFO : 2015-05-18 14:21:21,210 Connected (version 2.0, client OpenSSH_4.3)
